fov_key,dataset,filename,image_path,density_label,overlap_label,density_ord,overlap_ord,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness
initial-071626/dpc-146-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,initial-071626,dpc-146-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-146-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,very dense,heavy rouleaux,4,4,0.5293507653061225,132.0,0.5944362588473464,0.21468547675957134,4.032297851938887,132.42389824968637,0.2183985969387755,0.09416136770073154,0.1759480145415654
initial-071626/dpc-008-LB-D3-2025-08-30-130619-2412193030-D-thin-2.png,initial-071626,dpc-008-LB-D3-2025-08-30-130619-2412193030-D-thin-2.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-008-LB-D3-2025-08-30-130619-2412193030-D-thin-2.png,very dense,heavy rouleaux,4,4,0.5188905612244898,132.0,0.6030698497767055,0.20596330841628632,4.091325206826359,137.1072521175914,0.23876619897959184,0.1562567519258872,0.42482921981202126
initial-071626/dpc-020-LB-D3-2025-08-30-132634-250816974-D-thin-4.png,initial-071626,dpc-020-LB-D3-2025-08-30-132634-250816974-D-thin-4.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-020-LB-D3-2025-08-30-132634-250816974-D-thin-4.png,very dense,heavy rouleaux,4,4,0.4947859693877551,133.0,0.5958410546889457,0.19997217554246272,3.9391688076471123,135.46032090185756,0.22958979591836734,0.1343838038622312,0.2140571840355093
tanzania-073026/dpc-001-KTR-72502948.png,tanzania-073026,dpc-001-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-001-KTR-72502948.png,monolayer,no rouleaux,1,0,0.2139075255102041,168.0,0.5583393687146831,0.09447453275351676,3.882352026449238,67.01775621667726,0.14617576530612245,0.17484954823561444,0.18681194023920863
tanzania-073026/dpc-002-KTR-72502948.png,tanzania-073026,dpc-002-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-002-KTR-72502948.png,monolayer,no rouleaux,1,0,0.1974952806122449,169.0,0.5608408654740195,0.08673185650663913,3.9028368353132596,63.04927753254715,0.14560829081632654,0.15644356959880257,0.27208554344113833
tanzania-073026/dpc-003-KTR-72502948.png,tanzania-073026,dpc-003-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-003-KTR-72502948.png,monolayer,no rouleaux,1,0,0.2123514030612245,168.0,0.5551853550440193,0.09445701395858291,3.8946816211723467,59.09529760928026,0.13551836734693878,0.17230466701074176,0.21491344219878902
tanzania-073026/dpc-004-KTR-72502948.png,tanzania-073026,dpc-004-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-004-KTR-72502948.png,monolayer,no rouleaux,1,0,0.1847216836734694,169.0,0.560216210950822,0.08123760196546205,3.823101981607349,57.42664794749649,0.13200892857142857,0.16048113941133357,0.2516294637599057
tanzania-073026/dpc-005-KTR-72502948.png,tanzania-073026,dpc-005-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-005-KTR-72502948.png,monolayer,no rouleaux,1,0,0.1789892857142857,169.0,0.5593138935277449,0.0788780914216786,3.8037552623819186,55.23324057471403,0.12905714285714287,0.14991216438527055,0.2904026256893837
tanzania-073026/dpc-006-KTR-72502948.png,tanzania-073026,dpc-006-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-006-KTR-72502948.png,monolayer,no rouleaux,1,0,0.18519757653061225,169.0,0.5722714702949595,0.07921428711437549,3.8396086771882767,61.10793045259088,0.14359298469387755,0.13885372275869232,0.2942454808928056
tanzania-073026/dpc-007-KTR-72502948.png,tanzania-073026,dpc-007-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-007-KTR-72502948.png,monolayer,no rouleaux,1,0,0.18402053571428573,169.0,0.5536973228600149,0.08212885773801995,3.8693784948086263,57.473273759799724,0.13417015306122448,0.1990045758578333,0.33191144217774227
tanzania-073026/dpc-008-KTR-72502948.png,tanzania-073026,dpc-008-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-008-KTR-72502948.png,monolayer,no rouleaux,1,0,0.2021701530612245,168.0,0.5721026287372943,0.08650807704267681,3.849380177690872,62.384976603245505,0.1459311224489796,0.15250327873404884,0.2250190159685267
tanzania-073026/dpc-009-KTR-72502948.png,tanzania-073026,dpc-009-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-009-KTR-72502948.png,monolayer,no rouleaux,1,0,0.20715229591836734,168.0,0.5617512794435741,0.09078422864655063,3.8609668580029832,60.77384642287174,0.14179936224489795,0.19179471827440228,0.28383488978245813
tanzania-073026/dpc-010-KTR-72502948.png,tanzania-073026,dpc-010-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-010-KTR-72502948.png,monolayer,no rouleaux,1,0,0.1783079081632653,169.0,0.576903492177932,0.07544145326093556,3.779087545094469,57.42933166733815,0.13674107142857142,0.15028891914585238,0.20757947593228981
tanzania-073026/dpc-011-KTR-72502948.png,tanzania-073026,dpc-011-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-011-KTR-72502948.png,monolayer,no rouleaux,1,0,0.18061313775510204,169.0,0.5710053137274901,0.07748207636794362,3.815970648937503,59.99901391016167,0.14232436224489797,0.17875259987240286,0.3423630893021912
tanzania-073026/dpc-012-KTR-72502948.png,tanzania-073026,dpc-012-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-012-KTR-72502948.png,monolayer,slight rouleaux,1,1,0.20439732142857142,168.0,0.5795471619872532,0.08593943387684648,3.820190728405966,64.83156191220138,0.15080956632653061,0.1604573780723918,0.426184767759177
tanzania-073026/dpc-013-KTR-72502948.png,tanzania-073026,dpc-013-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-013-KTR-72502948.png,monolayer,no rouleaux,1,0,0.20683979591836735,168.0,0.5938698501037744,0.08400387732083126,3.831879767807546,65.262793410115,0.15328303571428573,0.1214839663124755,0.2673403778390192
tanzania-073026/dpc-014-KTR-72502948.png,tanzania-073026,dpc-014-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-014-KTR-72502948.png,monolayer,slight rouleaux,1,1,0.20913890306122448,168.0,0.5801206434925551,0.08781310803801984,3.8235452640739815,64.28345325173382,0.15083341836734693,0.12384189949897745,0.2484920991819324
tanzania-073026/dpc-015-KTR-72502948.png,tanzania-073026,dpc-015-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-015-KTR-72502948.png,monolayer,slight rouleaux,1,1,0.21054795918367347,168.0,0.5964872271474517,0.08495879082864924,3.831438773728348,66.51330404637098,0.15634630102040817,0.14555644929780132,0.48961195802365653
tanzania-073026/dpc-016-KTR-72502948.png,tanzania-073026,dpc-016-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-016-KTR-72502948.png,monolayer,slight rouleaux,1,1,0.24537130102040816,167.0,0.595805625291462,0.09917769958736433,3.8780723109369037,73.40511711050023,0.16991670918367346,0.13747874940112298,0.23803061984546664
tanzania-073026/dpc-017-KTR-72502948.png,tanzania-073026,dpc-017-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-017-KTR-72502948.png,slightly dense,slight rouleaux,2,1,0.24923201530612246,167.0,0.6012826717751621,0.09937312325094905,3.89595283153954,73.75136192368096,0.17290229591836734,0.1310084840333365,0.24320102085124698
tanzania-073026/dpc-018-KTR-72502948.png,tanzania-073026,dpc-018-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-018-KTR-72502948.png,slightly dense,slight rouleaux,2,1,0.2482466836734694,167.0,0.5929602162654407,0.10104627643527053,3.8910539948964633,72.65446840908027,0.1691514030612245,0.12816584754644456,0.3245693824005479
tanzania-073026/dpc-019-KTR-72502948.png,tanzania-073026,dpc-019-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-019-KTR-72502948.png,monolayer,no rouleaux,1,0,0.2417780612244898,167.0,0.5494548917628332,0.10893192276376008,3.9227227162110756,62.976467708456966,0.13828711734693877,0.20489872460282454,0.3021250620474856
tanzania-073026/dpc-020-KTR-72502948.png,tanzania-073026,dpc-020-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-020-KTR-72502948.png,monolayer,no rouleaux,1,0,0.21980216836734695,168.0,0.5571835505298799,0.09733201578226212,3.916469229402307,61.842113847300695,0.14091492346938775,0.1681844879636031,0.19391823257758584
tanzania-073026/dpc-021-KTR-72502948.png,tanzania-073026,dpc-021-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-021-KTR-72502948.png,monolayer,no rouleaux,1,0,0.2117313775510204,168.0,0.5564565898075343,0.09391205724372806,3.8929695959891037,60.48039077284381,0.13607640306122448,0.16383310077357013,0.23193272358792694
tanzania-073026/dpc-022-KTR-72502948.png,tanzania-073026,dpc-022-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-022-KTR-72502948.png,monolayer,no rouleaux,1,0,0.18914566326530613,169.0,0.5522889593808271,0.08468260172911386,3.8519136588354854,57.89722838900295,0.1315359693877551,0.16162227300338003,0.21545904236895316
tanzania-073026/dpc-023-KTR-72502948.png,tanzania-073026,dpc-023-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-023-KTR-72502948.png,monolayer,no rouleaux,1,0,0.17627461734693878,169.0,0.5594516052774555,0.07765749970252467,3.7973327478455543,54.55128900580756,0.12586785714285714,0.16342584201801652,0.27497511116238843
tanzania-073026/dpc-024-KTR-72502948.png,tanzania-073026,dpc-024-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-024-KTR-72502948.png,monolayer,no rouleaux,1,0,0.18310255102040815,169.0,0.5549028029416705,0.08149843223341344,3.8511579776461256,59.528130080534424,0.13633176020408164,0.18035441485565826,0.2384829723281772
tanzania-073026/dpc-025-KTR-72502948.png,tanzania-073026,dpc-025-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-025-KTR-72502948.png,monolayer,no rouleaux,1,0,0.1972545918367347,168.0,0.5452214085811654,0.08970716542640735,3.875070522204528,54.49258448366699,0.1273501275510204,0.1964089899257656,0.2515834778989762
tanzania-073026/dpc-026-KTR-72502948.png,tanzania-073026,dpc-026-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-026-KTR-72502948.png,monolayer,no rouleaux,1,0,0.20145229591836736,168.0,0.5632566982724949,0.08798294085997416,3.852518347609294,58.350436687501386,0.13528010204081634,0.18447832990666937,0.24496113824335225
tanzania-073026/dpc-027-KTR-72502948.png,tanzania-073026,dpc-027-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-027-KTR-72502948.png,monolayer,no rouleaux,1,0,0.20229260204081634,168.0,0.5568965584063055,0.08963654817322936,3.8601052337812027,56.24184392470244,0.13065650510204083,0.22165230009008732,0.4407271131003479
tanzania-073026/dpc-028-KTR-72502948.png,tanzania-073026,dpc-028-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-028-KTR-72502948.png,monolayer,no rouleaux,1,0,0.17154948979591836,169.0,0.5622370644013367,0.07509800825351416,3.770454567318538,54.641372776365984,0.12849489795918367,0.15566519104056747,0.2708640472168632
tanzania-073026/dpc-029-KTR-72502948.png,tanzania-073026,dpc-029-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-029-KTR-72502948.png,monolayer,no rouleaux,1,0,0.19518061224489797,168.0,0.5520409118316988,0.08743292908935527,3.8472064357183675,55.552569417069364,0.12942461734693878,0.18957474850818934,0.2396571165011857
tanzania-073026/dpc-030-KTR-72502948.png,tanzania-073026,dpc-030-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-030-KTR-72502948.png,monolayer,no rouleaux,1,0,0.2042860969387755,168.0,0.5715945335248344,0.08751728065344702,3.8657676114866755,61.40874630796095,0.1465873724489796,0.12945469869338136,0.17686253339043528
tanzania-073026/dpc-031-KTR-72502948.png,tanzania-073026,dpc-031-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-031-KTR-72502948.png,monolayer,no rouleaux,1,0,0.20454757653061226,168.0,0.584188931872731,0.08505314628003818,3.8158358289127925,63.79972373648,0.15103137755102042,0.11923488715284272,0.282935939602209
tanzania-073026/dpc-032-KTR-72502948.png,tanzania-073026,dpc-032-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-032-KTR-72502948.png,monolayer,slight rouleaux,1,1,0.20793788265306123,168.0,0.5912235925163529,0.08500010065067455,3.8304777026307244,65.21142356318248,0.15297857142857144,0.12216333746691736,0.3108228446995731
tanzania-073026/dpc-033-KTR-72502948.png,tanzania-073026,dpc-033-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-033-KTR-72502948.png,slightly dense,slight rouleaux,2,1,0.21468813775510204,168.0,0.5939969159885301,0.08716404602925071,3.82380792119312,69.25670274767924,0.15949591836734694,0.14028264416037148,0.3773765771163923
tanzania-073026/dpc-034-KTR-72502948.png,tanzania-073026,dpc-034-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-034-KTR-72502948.png,slightly dense,no rouleaux,2,0,0.24732130102040817,167.0,0.5891780518521502,0.10160501870366487,3.8629293821084696,76.62080655185011,0.17137755102040816,0.13861172161871677,0.30907575023201633
tanzania-073026/dpc-035-KTR-72502948.png,tanzania-073026,dpc-035-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-035-KTR-72502948.png,slightly dense,slight rouleaux,2,1,0.2518313775510204,167.0,0.5980057444660369,0.10123476713871483,3.8972488646923207,75.77395428408985,0.17486211734693877,0.12149272414453918,0.24960957759966773
tanzania-073026/dpc-036-KTR-72502948.png,tanzania-073026,dpc-036-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-036-KTR-72502948.png,slightly dense,slight rouleaux,2,1,0.250321556122449,167.0,0.5903292021941997,0.10254943160467309,3.9199817488232536,74.61656327196704,0.1716923469387755,0.12402539479863693,0.24562579228067002
tanzania-073026/dpc-037-KTR-72502948.png,tanzania-073026,dpc-037-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-037-KTR-72502948.png,monolayer,no rouleaux,1,0,0.20829553571428572,168.0,0.5435751323380641,0.09507126232296491,3.8839739063526806,60.30832309583745,0.13259744897959183,0.2698693875814019,0.3176056320918199
tanzania-073026/dpc-038-KTR-72502948.png,tanzania-073026,dpc-038-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-038-KTR-72502948.png,monolayer,no rouleaux,1,0,0.20481211734693877,168.0,0.5496609967805482,0.09223488477328579,3.8752170002606143,58.182612873315435,0.13354936224489797,0.253166213322835,0.48976706542344933
tanzania-073026/dpc-039-KTR-72502948.png,tanzania-073026,dpc-039-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-039-KTR-72502948.png,monolayer,no rouleaux,1,0,0.1656674744897959,169.0,0.5400161667680919,0.07620435995766567,3.7470108771450863,52.005701430790594,0.11517206632653061,0.25873139058288963,0.3464207789258881
tanzania-073026/dpc-040-KTR-72502948.png,tanzania-073026,dpc-040-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-040-KTR-72502948.png,monolayer,no rouleaux,1,0,0.16703214285714285,169.0,0.550817519677079,0.0750279122222239,3.767676757479341,54.2488489231427,0.12308188775510204,0.22003939972613484,0.3514768067493622
tanzania-073026/dpc-041-KTR-72502948.png,tanzania-073026,dpc-041-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-041-KTR-72502948.png,monolayer,no rouleaux,1,0,0.160075,169.0,0.5420562402018997,0.0733053473496809,3.7468878684789444,50.11793912372323,0.11133954081632653,0.25949454952459533,0.2913608244452793
tanzania-073026/dpc-042-KTR-72502948.png,tanzania-073026,dpc-042-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-042-KTR-72502948.png,monolayer,no rouleaux,1,0,0.17674158163265305,169.0,0.5597705704955019,0.07780684565186552,3.810816108851463,53.97890150115495,0.12888826530612246,0.1976518709214086,0.1880643696412795
tanzania-073026/dpc-043-KTR-72502948.png,tanzania-073026,dpc-043-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-043-KTR-72502948.png,monolayer,no rouleaux,1,0,0.1878065051020408,168.0,0.5415284492093952,0.08610393964269628,3.8066404747811973,48.87702504154362,0.1124484693877551,0.24657766247888283,0.3549434848510965
tanzania-073026/dpc-044-KTR-72502948.png,tanzania-073026,dpc-044-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-044-KTR-72502948.png,monolayer,no rouleaux,1,0,0.19322563775510204,168.0,0.5558872241943084,0.08581397434024342,3.843729434308704,55.44679213657848,0.13182257653061225,0.20262555556551706,0.25516521280760723
tanzania-073026/dpc-045-KTR-72502948.png,tanzania-073026,dpc-045-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-045-KTR-72502948.png,monolayer,no rouleaux,1,0,0.19111364795918367,168.0,0.547296588936818,0.08651780033185058,3.813497541529751,53.43654218830558,0.12183125,0.24124111970224882,0.23130956182516588
tanzania-073026/dpc-046-KTR-72502948.png,tanzania-073026,dpc-046-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-046-KTR-72502948.png,monolayer,no rouleaux,1,0,0.18021007653061225,168.0,0.5453827013734822,0.08192661817762498,3.739277744810431,49.89032681204374,0.11457704081632653,0.24190885176619784,0.2090244574659758
tanzania-073026/dpc-047-KTR-72502948.png,tanzania-073026,dpc-047-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-047-KTR-72502948.png,monolayer,no rouleaux,1,0,0.16384260204081633,169.0,0.5459298250140036,0.07439603897883444,3.763141701318585,51.021603929955035,0.11918048469387756,0.22081607253583851,0.3657693718634033
tanzania-073026/dpc-048-KTR-72502948.png,tanzania-073026,dpc-048-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-048-KTR-72502948.png,monolayer,no rouleaux,1,0,0.2026940051020408,168.0,0.5570768102077802,0.08977787529155638,3.8616846104074427,60.877194738935046,0.14064005102040816,0.22509857531695657,0.31277801689322565
tanzania-073026/dpc-049-KTR-72502948.png,tanzania-073026,dpc-049-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-049-KTR-72502948.png,monolayer,slight rouleaux,1,1,0.19900535714285714,168.0,0.5711219703028113,0.08534902547061392,3.8252679915630434,63.29736398260394,0.14507755102040817,0.2238348267595959,0.5253202155545703
tanzania-073026/dpc-050-KTR-72502948.png,tanzania-073026,dpc-050-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-050-KTR-72502948.png,monolayer,no rouleaux,1,0,0.19519566326530613,168.0,0.5760908882171175,0.08274522023866654,3.789974943781824,62.429845045519016,0.14435063775510204,0.19566007191769652,0.3157069255291879
tanzania-073026/dpc-051-KTR-72502948.png,tanzania-073026,dpc-051-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-051-KTR-72502948.png,monolayer,slight rouleaux,1,1,0.17105408163265307,169.0,0.5861719090033319,0.07078698405922904,3.7071543324337357,57.79599120858532,0.13712359693877552,0.176694779900868,0.3119393657279454
